playerID,birthYear,birthMonth,birthDay,birthCity,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,bbrefID,finalGame,retroID,deathDate,birthDate
bakerje03,1981.0,6.0,21.0,Bad Kissingen,West Germany,Bavaria,,,,,,,Jeff,Baker,Jeffrey Glen,220.0,74.0,R,R,2005-04-04,bakerje03,2015-07-07,bakej001,,1981-06-21
bakerje02,1895.0,3.0,4.0,Cleveland,USA,OH,1976.0,7.0,29.0,USA,CA,West Los Angeles,Jesse,Baker,Jesse,140.0,64.0,R,R,1919-09-14,bakerje02,1919-09-14,bakej104,1976-07-29,1895-03-04
bakerje01,1888.0,6.0,3.0,Anderson Island,USA,WA,1972.0,9.0,26.0,USA,WA,Tacoma,Jesse,Baker,Jesse Ormond,188.0,71.0,L,L,1911-04-23,bakerje01,1911-09-04,bakej101,1972-09-26,1888-06-03
bakerjo01,1981.0,1.0,20.0,Alameda,USA,CA,,,,,,,John,Baker,John David,215.0,73.0,L,R,2008-07-09,bakerjo01,2014-09-28,bakej002,,1981-01-20
bakerki01,1869.0,6.0,24.0,Aurora,USA,IN,1927.0,4.0,13.0,USA,KY,Covington,Kirtley,Baker,Kirtley,160.0,69.0,R,R,1890-05-07,bakerki01,1899-06-14,bakek101,1927-04-13,1869-06-24
bakerlu01,1997.0,3.0,10.0,Houston,USA,TX,,,,,,,Luken,Baker,Luken Grosvenor,280.0,76.0,R,R,2023-06-04,bakerlu01,,bakel001,,1997-03-10
bakerne01,1904.0,4.0,30.0,LaPorte,USA,TX,1982.0,1.0,5.0,USA,TX,Houston,Neal,Baker,Neal Vernon,175.0,73.0,R,R,1927-06-26,bakerne01,1927-07-26,baken102,1982-01-05,1904-04-30
bakerno01,1862.0,10.0,14.0,Philadelphia,USA,PA,1949.0,2.0,20.0,USA,NJ,Hurffville,Norm,Baker,Norman Leslie,,,,,1883-05-21,bakerno01,1890-08-30,baken101,1949-02-20,1862-10-14
bakerph01,1856.0,9.0,19.0,Philadelphia,USA,PA,1940.0,6.0,4.0,USA,DC,Washington,Phil,Baker,Philip,152.0,68.0,L,L,1883-05-01,bakerph01,1886-09-02,bakep101,1940-06-04,1856-09-19
bakersc01,1970.0,5.0,18.0,San Jose,USA,CA,,,,,,,Scott,Baker,Scott,175.0,74.0,L,L,1995-07-17,bakersc01,1995-07-17,bakes001,,1970-05-18
bakersc02,1981.0,9.0,19.0,Shreveport,USA,LA,,,,,,,Scott,Baker,Timothy Scott,215.0,76.0,R,R,2005-05-07,bakersc02,2015-05-02,bakes002,,1981-09-19
bakerst01,1956.0,8.0,30.0,Eugene,USA,OR,,,,,,,Steve,Baker,Steven Byrne,185.0,72.0,R,R,1978-05-25,bakerst01,1983-09-27,bakes101,,1956-08-30
bakerto01,1913.0,6.0,11.0,Nursery,USA,TX,1991.0,1.0,3.0,USA,TX,Fort Worth,Tom,Baker,Thomas Calvin,180.0,73.0,R,R,1935-08-15,bakerto01,1938-09-24,baket103,1991-01-03,1913-06-11
bakerto02,1934.0,5.0,6.0,Port Townsend,USA,WA,1980.0,3.0,9.0,USA,WA,Port Townsend,Tom,Baker,Thomas Henry,195.0,72.0,L,L,1963-08-02,bakerto02,1963-09-14,baket102,1980-03-09,1934-05-06
bakertr01,1891.0,11.0,7.0,Pendleton,USA,OR,1975.0,3.0,14.0,USA,CA,Placerville,Tracy,Baker,Trace Lee,180.0,73.0,R,R,1911-06-19,bakertr01,1911-06-19,baket101,1975-03-14,1891-11-07
bakelje01,1864.0,4.0,17.0,Blackwood,USA,NJ,1915.0,2.0,17.0,USA,PA,Philadelphia,Jersey,Bakley,Edward Enoch,170.0,68.0,R,R,1883-05-11,bakelje01,1891-08-20,bakej102,1915-02-17,1864-04-17
bakopa01,1972.0,6.0,20.0,Lafayette,USA,LA,,,,,,,Paul,Bako,Gabor Paul,205.0,74.0,L,R,1998-04-30,bakopa01,2009-10-04,bakop001,,1972-06-20
balasmi01,1910.0,5.0,9.0,Lowell,USA,MA,1996.0,10.0,15.0,USA,MA,Westford,Mike,Balas,Mitchell Francis,195.0,72.0,R,R,1938-04-27,balasmi01,1938-04-27,balam101,1996-10-15,1910-05-09
balazjo01,1950.0,11.0,24.0,Toronto,CAN,ON,,,,,,,John,Balaz,John Lawrence,180.0,75.0,R,R,1974-09-10,balazjo01,1975-09-28,balaj101,,1950-11-24
balazjo02,1998.0,9.0,17.0,Mississauga,CAN,ON,,,,,,,Jordan,Balazovic,Jordan Blake,215.0,77.0,R,R,2023-06-18,balazjo02,2023-08-19,balaj001,,1998-09-17
balbost01,1957.0,1.0,16.0,Brockton,USA,MA,,,,,,,Steve,Balboni,Stephen Charles,225.0,75.0,R,R,1981-04-22,balbost01,1993-10-02,balbs001,,1957-01-16
balcebo01,1925.0,8.0,1.0,San Pedro,USA,CA,1990.0,1.0,5.0,USA,CA,San Pedro,Bobby,Balcena,Robert Rudolph,160.0,67.0,R,L,1956-09-16,balcebo01,1956-09-29,balcb101,1990-01-05,1925-08-01
baldero01,1981.0,9.0,25.0,Woonsocket,USA,RI,,,,,,,Rocco,Baldelli,Rocco Dan,190.0,76.0,R,R,2003-03-31,baldero01,2010-10-03,baldr001,,1981-09-25
baldoal01,1993.0,2.0,1.0,Colon,Panama,Colon,,,,,,,Alberto,Baldonado,Alberto Louis,276.0,76.0,L,L,2021-09-02,baldoal01,2021-10-01,balda001,,1993-02-01
baldsja01,1936.0,10.0,16.0,Greenville,USA,OH,2023.0,6.0,6.0,USA,WI,Green Bay,Jack,Baldschun,Jack Edward,175.0,73.0,R,R,1961-04-28,baldsja01,1970-08-21,baldj101,2023-06-06,1936-10-16
baldwbi01,1948.0,6.0,9.0,Tazewell,USA,VA,2011.0,6.0,28.0,USA,OH,Hudson,Billy,Baldwin,Robert Harvey,175.0,72.0,L,L,1975-07-29,baldwbi01,1976-09-28,baldb101,2011-06-28,1948-06-09
baldwbr01,2000.0,8.0,15.0,Whiteville,USA,NC,,,,,,,Brooks,Baldwin,Riley Brooks,195.0,73.0,B,R,2024-07-19,baldwbr01,,baldb001,,2000-08-15
baldwda01,1938.0,3.0,30.0,Tucson,USA,AZ,,,,,,,Dave,Baldwin,David George,200.0,74.0,R,R,1966-09-06,baldwda01,1973-08-07,baldd101,,1938-03-30
baldwfr01,1928.0,12.0,25.0,High Bridge,USA,NJ,2004.0,11.0,18.0,USA,OH,Beaver,Frank,Baldwin,Frank DeWitt,195.0,71.0,R,R,1953-04-22,baldwfr01,1953-09-05,baldf101,2004-11-18,1928-12-25
baldwha01,1900.0,6.0,3.0,Baltimore,USA,MD,1958.0,1.0,23.0,USA,MD,Baltimore,Harry,Baldwin,Howard Edward,160.0,71.0,R,R,1924-05-04,baldwha01,1925-04-24,baldh101,1958-01-23,1900-06-03
baldwhe01,1894.0,6.0,13.0,Chadds Ford,USA,PA,1964.0,2.0,24.0,USA,PA,West Chester,Henry,Baldwin,Henry Clay,180.0,71.0,R,R,1927-05-22,baldwhe01,1927-06-03,baldh102,1964-02-24,1894-06-13
baldwja01,1971.0,7.0,15.0,Pinehurst,USA,NC,,,,,,,James,Baldwin,James,210.0,75.0,R,R,1995-04-30,baldwja01,2005-09-29,baldj002,,1971-07-15
baldwje01,1965.0,9.0,5.0,Milford,USA,DE,,,,,,,Jeff,Baldwin,Jeffrey Allen,180.0,73.0,L,L,1990-05-22,baldwje01,1990-06-04,baldj001,,1965-09-05
baldwki01,1864.0,11.0,1.0,Newport,USA,KY,1897.0,7.0,10.0,USA,OH,Cincinnati,Kid,Baldwin,Clarence Geoghan,147.0,66.0,R,R,1884-07-27,baldwki01,1890-09-16,baldk101,1897-07-10,1864-11-01
baldwla01,1859.0,4.0,8.0,Oramel,USA,NY,1937.0,3.0,7.0,USA,MI,Hastings,Lady,Baldwin,Charles B.,160.0,71.0,R,L,1884-09-30,baldwla01,1890-06-26,baldl101,1937-03-07,1859-04-08
baldwma01,1863.0,10.0,29.0,Pittsburgh,USA,PA,1929.0,11.0,10.0,USA,PA,Pittsburgh,Mark,Baldwin,Marcus Elmore,190.0,72.0,R,R,1887-05-02,baldwma01,1893-09-30,baldm101,1929-11-10,1863-10-29
baldwof01,1881.0,11.0,3.0,Carson City,USA,MI,1942.0,2.0,16.0,USA,CA,Los Angeles,Orson,Baldwin,Orson Frederick,185.0,,,R,1908-09-06,baldwo.01,1908-09-22,baldo101,1942-02-16,1881-11-03
baldwre01,1954.0,8.0,19.0,River Rouge,USA,MI,,,,,,,Reggie,Baldwin,Reginald Conrad,195.0,73.0,R,R,1978-05-25,baldwre01,1979-09-24,baldr102,,1954-08-19
baldwri01,1953.0,6.0,1.0,Fresno,USA,CA,2020.0,10.0,30.0,USA,CA,Modesto,Rick,Baldwin,Rickey Alan,180.0,75.0,L,R,1975-04-10,baldwri01,1977-10-02,baldr101,2020-10-30,1953-06-01
balejo01,1974.0,5.0,22.0,Cheverly,USA,MD,,,,,,,John,Bale,John Robert,210.0,76.0,L,L,1999-09-30,balejo01,2009-10-02,balej001,,1974-05-22
balenmi01,1886.0,7.0,3.0,Calumet,USA,OK,1955.0,8.0,4.0,USA,OK,Altus,Mike,Balenti,Michael Richard,175.0,71.0,R,R,1911-07-19,balenmi01,1913-09-22,balem101,1955-08-04,1886-07-03
balenwl01,1984.0,7.0,2.0,Willemstad,Curacao,,,,,,,,Wladimir,Balentien,Wladimir Ramon,220.0,74.0,R,R,2007-09-04,balenwl01,2009-10-02,balew001,,1984-07-02
balesle01,1944.0,12.0,4.0,Los Angeles,USA,CA,,,,,,,Lee,Bales,Wesley Owen,165.0,70.0,B,R,1966-08-07,balesle01,1967-10-01,balel101,,1944-12-04
balesco01,1986.0,6.0,6.0,Huntington Beach,USA,CA,,,,,,,Collin,Balester,Collin Thomas,190.0,76.0,R,R,2008-07-01,balesco01,2015-10-02,balec001,,1986-06-06
balfogr01,1977.0,12.0,30.0,Sydney,Australia,NSW,,,,,,,Grant,Balfour,Grant Robert,200.0,74.0,R,R,2001-07-22,balfogr01,2015-04-18,balfg001,,1977-12-30
ballar01,1872.0,4.0,,Madison,USA,IN,1915.0,12.0,26.0,USA,IL,Chicago,Art,Ball,Arthur,168.0,,,R,1894-08-01,ballar01,1898-10-15,balla101,1915-12-26,
ballje01,1969.0,4.0,17.0,Merced,USA,CA,,,,,,,Jeff,Ball,Jeffery D.,185.0,70.0,R,R,1998-06-10,ballje01,1998-06-16,ballj003,,1969-04-17
ballji01,1884.0,2.0,22.0,Harford County,USA,MD,1963.0,4.0,7.0,USA,CA,Glendale,Jim,Ball,James Chandler,175.0,71.0,R,R,1907-09-21,ballji01,1908-06-17,ballj101,1963-04-07,1884-02-22
ballne01,1881.0,4.0,22.0,Grand Haven,USA,MI,1957.0,10.0,15.0,USA,CT,Bridgeport,Neal,Ball,Cornelius,145.0,67.0,R,R,1907-09-11,ballne01,1913-06-30,balln101,1957-10-15,1881-04-22
ballale99,1895.0,12.0,27.0,Waco,USA,TX,1987.0,7.0,15.0,USA,TX,Dallas,Lee,Ballanfant,Edward Lee,163.0,68.0,,,,,,balll901,1987-07-15,1895-12-27
ballaje01,1963.0,8.0,13.0,Billings,USA,MT,,,,,,,Jeff,Ballard,Jeffrey Scott,195.0,75.0,L,L,1987-05-09,ballaje01,1994-07-08,ballj002,,1963-08-13
ballepe01,1894.0,2.0,6.0,Gilreath Mill,USA,SC,1948.0,12.0,8.0,USA,SC,Gantt,Pelham,Ballenger,Pelham Ashby,160.0,71.0,R,R,1928-05-07,ballepe01,1928-05-12,ballp101,1948-12-08,1894-02-06
balleja01,1960.0,10.0,6.0,Stayton,USA,OR,,,,,,,Jay,Baller,Jay Scott,215.0,78.0,R,R,1982-09-19,balleja01,1992-08-31,ballj001,,1960-10-06
ballima01,1949.0,1.0,31.0,Glendale,USA,CA,2014.0,6.0,13.0,USA,FL,Okeechobee,Mark,Ballinger,Mark Alan,205.0,78.0,R,R,1971-08-06,ballima01,1971-09-25,ballm101,2014-06-13,1949-01-31
ballowi01,1897.0,11.0,30.0,Mount Morgan,USA,KY,1963.0,1.0,29.0,USA,CA,San Francisco,Win,Ballou,Noble Winfred,170.0,70.0,R,R,1925-08-24,ballowi01,1929-09-15,ballw101,1963-01-29,1897-11-30
balsato01,1937.0,11.0,21.0,Brooklyn,USA,NY,,,,,,,Tony,Balsamo,Anthony Fred,185.0,74.0,R,R,1962-04-14,balsato01,1962-06-26,balst101,,1937-11-21
bambege01,1923.0,8.0,1.0,Staten Island,USA,NY,2004.0,4.0,4.0,USA,FL,North Redington Beach,George,Bamberger,George Irvin,175.0,72.0,R,R,1951-04-19,bambege01,1959-04-22,bambg101,2004-04-04,1923-08-01
bambeha01,1924.0,10.0,29.0,Lebanon,USA,PA,2010.0,11.0,14.0,USA,PA,Reading,Hal,Bamberger,Harold Earl,173.0,72.0,L,R,1948-09-15,bambeha01,1948-10-03,bambh101,2010-11-14,1924-10-29
banckst01,1853.0,,,Philadelphia,USA,PA,1888.0,10.0,7.0,USA,PA,Philadelphia,Studs,Bancker,John V.,,,,,1875-04-19,banckst01,1875-06-05,bancs101,1888-10-07,
bancrda01,1891.0,4.0,20.0,Sioux City,USA,IA,1972.0,10.0,9.0,USA,WI,Superior,Dave,Bancroft,David James,160.0,69.0,B,R,1915-04-14,bancrda01,1930-05-31,bancd101,1972-10-09,1891-04-20
bancrfr99,1846.0,5.0,9.0,Lancaster,USA,MA,1921.0,3.0,30.0,USA,OH,Cincinnati,Frank,Bancroft,Frank Carter,,,,,,bancrfr99,,bancf801,1921-03-30,1846-05-09
bandaan01,1993.0,8.0,10.0,Corpus Christi,USA,TX,,,,,,,Anthony,Banda,Frank Anthony,220.0,74.0,L,L,2017-07-22,bandaan01,,banda001,,1993-08-10
bandoch01,1956.0,2.0,4.0,Cleveland,USA,OH,,,,,,,Chris,Bando,Christopher Michael,195.0,72.0,B,R,1981-08-13,bandoch01,1989-10-01,bandc001,,1956-02-04
bandosa01,1944.0,2.0,13.0,Cleveland,USA,OH,2023.0,1.0,20.0,USA,WI,Oconomowoc,Sal,Bando,Salvatore Leonard,195.0,72.0,R,R,1966-09-03,bandosa01,1981-10-03,bands101,2023-01-20,1944-02-13
bandyje01,1990.0,3.0,26.0,West Hills,USA,CA,,,,,,,Jett,Bandy,Jett Adam,235.0,76.0,R,R,2015-09-14,bandyje01,2018-05-23,bandj001,,1990-03-26
baneed01,1952.0,3.0,22.0,Great Lakes,USA,IL,,,,,,,Eddie,Bane,Edward Norman,160.0,69.0,R,L,1973-07-04,baneed01,1976-09-12,banee101,,1952-03-22
baneydi01,1946.0,11.0,1.0,Fullerton,USA,CA,,,,,,,Dick,Baney,Richard Lee,185.0,72.0,R,R,1969-07-11,baneydi01,1974-10-02,baned101,,1946-11-01
banisje01,1964.0,1.0,15.0,Weatherford,USA,OK,,,,,,,Jeff,Banister,Jeffery Todd,200.0,74.0,R,R,1991-07-23,banisje01,1991-07-23,banij001,,1964-01-15
bankhda01,1920.0,5.0,3.0,Empire,USA,AL,1976.0,5.0,2.0,USA,TX,Houston,Dan,Bankhead,Daniel Robert,184.0,73.0,R,R,1947-08-26,bankhda01,1951-07-18,bankd101,1976-05-02,1920-05-03
bankhsc01,1963.0,7.0,31.0,Raleigh,USA,NC,,,,,,,Scott,Bankhead,Michael Scott,175.0,70.0,R,R,1986-05-25,bankhsc01,1995-07-18,banks001,,1963-07-31
banksbr01,1970.0,9.0,28.0,Mesa,USA,AZ,,,,,,,Brian,Banks,Brian Glen,200.0,75.0,B,R,1996-09-09,banksbr01,2003-09-28,bankb001,,1970-09-28
bankser01,1931.0,1.0,31.0,Dallas,USA,TX,2015.0,1.0,23.0,USA,IL,Chicago,Ernie,Banks,Ernest,180.0,73.0,R,R,1953-09-17,bankser01,1971-09-26,banke101,2015-01-23,1931-01-31
banksge01,1938.0,9.0,24.0,Pacolet Mills,USA,SC,1985.0,3.0,1.0,USA,SC,Spartanburg,George,Banks,George Edward,185.0,71.0,R,R,1962-04-15,banksge01,1966-05-07,bankg101,1985-03-01,1938-09-24
banksjo01,1982.0,7.0,18.0,Baltimore,USA,MD,,,,,,,Josh,Banks,Joshua Charles,215.0,75.0,R,R,2007-09-11,banksjo01,2010-06-26,bankj001,,1982-07-18
banksta01,1991.0,10.0,24.0,Riverton,USA,UT,,,,,,,Tanner,Banks,Tanner Pierce,210.0,73.0,R,L,2022-04-10,banksta01,,bankt001,,1991-10-24
bankswi01,1969.0,2.0,27.0,Jersey City,USA,NJ,,,,,,,Willie,Banks,Willie Anthony,190.0,73.0,R,R,1991-07-31,bankswi01,2002-09-26,bankw001,,1969-02-27
banksev01,1893.0,5.0,25.0,Barnesville,USA,GA,1970.0,2.0,26.0,USA,GA,Griffin,Bill,Bankston,Wilborn Everett,180.0,71.0,L,R,1915-08-05,banksev01,1915-09-27,bankb101,1970-02-26,1893-05-25
bankswe01,1983.0,11.0,23.0,Dallas,USA,TX,,,,,,,Wes,Bankston,Wesley Wade,215.0,76.0,R,R,2008-07-02,bankswe01,2008-07-30,bankw002,,1983-11-23
banniji01,1865.0,6.0,11.0,New York,USA,NY,1952.0,10.0,14.0,USA,MN,St. Paul,Jim,Banning,James M.,150.0,66.0,L,R,1888-09-27,banniji01,1889-05-11,bannj102,1952-10-14,1865-06-11
bannial01,1951.0,9.0,3.0,Montebello,USA,CA,,,,,,,Alan,Bannister,Alan,170.0,71.0,R,R,1974-07-13,bannial01,1985-10-06,banna001,,1951-09-03
bannibr01,1981.0,2.0,28.0,Scottsdale,USA,AZ,,,,,,,Brian,Bannister,Brian Patrick,202.0,74.0,R,R,2006-04-05,bannibr01,2010-09-17,bannb001,,1981-02-28
bannifl01,1955.0,6.0,10.0,Pierre,USA,SD,,,,,,,Floyd,Bannister,Floyd Franklin,190.0,73.0,L,L,1977-04-19,bannifl01,1992-08-10,bannf001,,1955-06-10
bannoji01,1871.0,5.0,5.0,Amesbury,USA,MA,1948.0,3.0,24.0,USA,NJ,Glen Rock,Jimmy,Bannon,James Henry,160.0,65.0,R,R,1893-06-15,bannoji01,1896-08-12,bannj101,1948-03-24,1871-05-05
bannory01,1996.0,4.0,22.0,Joliet,USA,IL,,,,,,,Rylan,Bannon,Rylan Thomas,180.0,68.0,R,R,2022-05-12,bannory01,2022-09-23,bannr001,,1996-04-22
bannoto01,1869.0,5.0,8.0,Amesbury,USA,MA,1950.0,1.0,26.0,USA,MA,Lynn,Tom,Bannon,Thomas Edward,175.0,68.0,R,R,1895-05-10,bannoto01,1896-09-25,bannt101,1950-01-26,1869-05-08
bantaja01,1925.0,6.0,24.0,Hutchinson,USA,KS,2006.0,9.0,17.0,USA,KS,Hutchinson,Jack,Banta,Jackie Kay,175.0,74.0,L,R,1947-09-18,bantaja01,1950-06-21,bantj101,2006-09-17,1925-06-24
bantzbr01,1987.0,1.0,7.0,Arlington,USA,TX,,,,,,,Brandon,Bantz,Brandon,205.0,73.0,R,R,2013-06-08,bantzbr01,2013-06-08,bantb001,,1987-01-07
banuema01,1991.0,3.0,13.0,Gomez Palacio,Mexico,Durango,,,,,,,Manny,Banuelos,Manuel,215.0,70.0,R,L,2015-07-02,banuema01,2022-10-05,banum001,,1991-03-13
banueda01,1996.0,10.0,1.0,Ontario,USA,CA,,,,,,,David,Bañuelos,David Clemente,205.0,70.0,R,R,2024-04-16,banueda01,,banud001,,1996-10-01
baptitr01,1971.0,12.0,30.0,Forest Grove,USA,OR,,,,,,,Travis,Baptist,Travis Steven,195.0,72.0,L,L,1998-08-01,baptitr01,1998-09-23,baptt001,,1971-12-30
baragca01,1994.0,4.0,9.0,Jenison,USA,MI,,,,,,,Caleb,Baragar,Caleb,215.0,75.0,R,L,2020-07-25,baragca01,2021-09-11,barac001,,1994-04-09
barajro01,1975.0,9.0,5.0,Ontario,USA,CA,,,,,,,Rod,Barajas,Rodrigo Richard,250.0,74.0,R,R,1999-09-25,barajro01,2012-10-03,barar001,,1975-09-05
barbawa01,1891.0,8.0,11.0,Greenville,USA,SC,1965.0,10.0,28.0,USA,SC,Greenville,Walter,Barbare,Walter Lawrence,162.0,72.0,R,R,1914-09-17,barbawa01,1922-10-01,barbw101,1965-10-28,1891-08-11
barbare01,1920.0,6.0,20.0,Simpsonville,USA,SC,2003.0,9.0,27.0,USA,SC,Simpsonville,Red,Barbary,Donald Odell,190.0,75.0,R,R,1943-05-22,barbare01,1943-05-22,barbr101,2003-09-27,1920-06-20
barbajo01,1992.0,7.0,11.0,Miami,USA,FL,,,,,,,Johnny,Barbato,John Edward,231.0,73.0,R,R,2016-04-05,barbajo01,2018-06-22,barbj001,,1992-07-11
barbeja01,1882.0,6.0,10.0,New York,USA,NY,1969.0,9.0,10.0,USA,WI,Milwaukee,William,Barbeau,William Joseph,140.0,65.0,R,R,1905-09-27,barbeja01,1910-05-02,barbj101,1969-09-10,1882-06-10
barbeda01,1905.0,5.0,7.0,Greensboro,USA,NC,1968.0,7.0,1.0,USA,NC,Albemarle,Dave,Barbee,David Monroe,178.0,71.0,R,R,1926-07-29,barbeda01,1932-09-25,barbd101,1968-07-01,1905-05-07
barbebr02,1973.0,3.0,4.0,Hamilton,USA,OH,,,,,,,Brian,Barber,Brian Scott,175.0,73.0,R,R,1995-08-12,barbebr02,1999-08-01,barbb002,,1973-03-04
barbech01,1854.0,,,Philadelphia,USA,PA,1910.0,11.0,23.0,USA,PA,Philadelphia,Charlie,Barber,Charles D.,148.0,70.0,R,R,1884-04-17,barbech01,1884-08-10,barbc101,1910-11-23,
barbest01,1938.0,2.0,22.0,Takoma Park,USA,MD,2007.0,2.0,4.0,USA,NV,Henderson,Steve,Barber,Stephen David,195.0,72.0,L,L,1960-04-21,barbest01,1974-07-31,barbs102,2007-02-04,1938-02-22
barbest02,1948.0,3.0,13.0,Grand Rapids,USA,MI,,,,,,,Steve,Barber,Steven Lee,190.0,73.0,R,R,1970-04-09,barbest02,1971-05-06,barbs101,,1948-03-13
barbetu01,1893.0,7.0,9.0,Lavinia,USA,TN,1968.0,10.0,20.0,USA,TN,Milan,Turner,Barber,Tyrus Turner,170.0,71.0,L,R,1915-08-19,barbetu01,1923-04-30,barbt101,1968-10-20,1893-07-09
barbefr01,1882.0,2.0,3.0,New Town,USA,NY,1965.0,5.0,1.0,USA,FL,Ocala,Frank,Barberich,Frank Frederick,175.0,70.0,B,R,1907-09-17,barbefr01,1910-06-16,barbf101,1965-05-01,1882-02-03
barbebr01,1967.0,8.0,16.0,Long Beach,USA,CA,,,,,,,Bret,Barberie,Bret Edward,185.0,71.0,B,R,1991-06-16,barbebr01,1996-06-22,barbb001,,1967-08-16
barbiji01,1941.0,9.0,15.0,Schenectady,USA,NY,,,,,,,Jim,Barbieri,James Patrick,155.0,67.0,L,R,1966-07-05,barbiji01,1966-09-24,barbj102,,1941-09-15
barcelo01,1977.0,8.0,10.0,San Pedro de Macoris,D.R.,San Pedro de Macorís,,,,,,,Lorenzo,Barcelo,Lorenzo Antonio,230.0,76.0,R,R,2000-07-22,barcelo01,2002-04-19,barcl001,,1977-08-10
barclcu01,1931.0,8.0,22.0,Chicago,USA,IL,1985.0,3.0,25.0,USA,MT,Missoula,Curt,Barclay,Curtis Cordell,210.0,75.0,R,R,1957-04-21,barclcu01,1959-04-16,barcc101,1985-03-25,1931-08-22
barclge01,1875.0,5.0,16.0,Millville,USA,PA,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,barclge01,1905-05-30,barcg101,1909-04-03,1875-05-16
bardda01,1985.0,6.0,25.0,Houston,USA,TX,,,,,,,Daniel,Bard,Daniel Paul,215.0,76.0,R,R,2009-05-13,bardda01,2022-10-04,bardd001,,1985-06-25
bardjo01,1978.0,3.0,30.0,Ithaca,USA,NY,,,,,,,Josh,Bard,Joshua David,225.0,75.0,B,R,2002-08-23,bardjo01,2011-09-17,bardj001,,1978-03-30
bardlu01,1990.0,11.0,13.0,Charlotte,USA,NC,,,,,,,Luke,Bard,Luke Francis,200.0,75.0,R,R,2018-03-31,bardlu01,2022-08-28,bardl001,,1990-11-13
bardebr01,1981.0,4.0,2.0,Templeton,USA,CA,,,,,,,Brian,Barden,Brian David,190.0,71.0,R,R,2007-04-03,bardebr01,2010-07-02,bardb001,,1981-04-02
barera01,1949.0,4.0,15.0,Miami,USA,FL,1994.0,3.0,29.0,USA,FL,Miami,Ray,Bare,Raymond Douglas,185.0,74.0,R,R,1972-07-30,barera01,1977-05-03,barer101,1994-03-29,1949-04-15
barfije01,1959.0,10.0,29.0,Joliet,USA,IL,,,,,,,Jesse,Barfield,Jesse Lee,200.0,73.0,R,R,1981-09-03,barfije01,1992-06-17,barfj001,,1959-10-29
barfijo01,1964.0,10.0,15.0,Pine Bluff,USA,AR,2016.0,12.0,24.0,USA,AR,Little Rock,John,Barfield,John David,195.0,73.0,L,L,1989-09-07,barfijo01,1991-08-01,barfj002,2016-12-24,1964-10-15
barfijo02,1982.0,12.0,17.0,Barquisimeto,Venezuela,Lara,,,,,,,Josh,Barfield,Joshua LaRoy,190.0,72.0,R,R,2006-04-03,barfijo02,2009-06-25,barfj003,,1982-12-17
barfocl01,1891.0,7.0,8.0,Richmond,USA,VA,1971.0,3.0,11.0,USA,CA,Highland Park,Clyde,Barfoot,Clyde Raymond,170.0,72.0,R,R,1922-04-13,barfocl01,1926-05-24,barfc101,1971-03-11,1891-07-08
bargagr01,1959.0,1.0,27.0,Inglewood,USA,CA,,,,,,,Greg,Bargar,Greg Robert,185.0,74.0,R,R,1983-07-17,bargagr01,1986-10-02,bargg001,,1959-01-27
bargead01,1999.0,11.0,12.0,Bellevue,USA,WA,,,,,,,Addison,Barger,Addison,210.0,72.0,L,R,2024-04-24,bargead01,,barga001,,1999-11-12
bargecy01,1885.0,5.0,18.0,Jamestown,USA,KY,1964.0,9.0,23.0,USA,KY,Columbia,Cy,Barger,Eros Bolivar,160.0,72.0,L,R,1906-08-30,bargecy01,1915-10-02,bargc101,1964-09-23,1885-05-18
barkbr01,1968.0,8.0,26.0,Baltimore,USA,MD,,,,,,,Brian,Bark,Brian Stuart,170.0,69.0,L,L,1995-07-06,barkbr01,1995-09-08,barkb001,,1968-08-26
barkeal01,1839.0,1.0,18.0,Lost Creek,USA,IN,1912.0,9.0,15.0,USA,IL,Rockford,Al,Barker,Alfred L.,162.0,72.0,,,1871-06-01,barkeal01,1871-06-01,barka101,1912-09-15,1839-01-18
barkegl01,1971.0,5.0,10.0,Albany,USA,NY,,,,,,,Glen,Barker,Glen F.,180.0,70.0,B,R,1999-04-07,barkegl01,2001-10-07,barkg001,,1971-05-10
barkeke01,1975.0,7.0,26.0,Bristol,USA,VA,,,,,,,Kevin,Barker,Kevin Stewart,195.0,74.0,L,L,1999-08-19,barkeke01,2009-10-04,barkk001,,1975-07-26
barkele01,1955.0,7.0,7.0,Fort Knox,USA,KY,,,,,,,Len,Barker,Leonard Harold,225.0,77.0,R,R,1976-09-14,barkele01,1987-09-26,barkl001,,1955-07-07
barkelu01,1992.0,3.0,11.0,Chico,USA,CA,,,,,,,Luke,Barker,Luke William,230.0,75.0,R,R,2022-06-03,barkelu01,2022-06-10,barkl002,,1992-03-11
barkera01,1936.0,3.0,12.0,Martinsburg,USA,WV,2018.0,5.0,29.0,USA,WV,Martinsburg,Ray,Barker,Raymond Herrell,192.0,72.0,L,R,1960-09-13,barkera01,1967-05-21,barkr102,2018-05-29,1936-03-12
barkeri01,1972.0,10.0,29.0,Revere,USA,MA,,,,,,,Richie,Barker,Richard Frank,210.0,74.0,R,R,1999-04-25,barkeri01,1999-05-05,barkr001,,1972-10-29
